PARENT_PARK,NAME,TOTAL_AREA,YEAR,water_usage_summer,water_usage_autumn,water_usage_winter,water_usage_spring,water_usage_year,RF_summer,RF_autumn,RF_winter,RF_spring,RF_year,ET_summer,ET_autumn,ET_winter,ET_spring,ET_year
77311,SIR WILLIAM ANGLISS RESERVE,13388,2021,10,27,15,10,62,124.2000027,183.3000031,153.2000008,303.0999985,763.8000051,416.1999996,202.6999998,115.5999999,283.1999994,1017.699999
72578,TERRARA PARK,25065,2021,2655,1965,76,766,5462,145.0000038,189.3000031,196.8000031,304.4999924,835.6000024,405.3000003,195.8999993,109.4000004,273.4999999,984.0999999
71514,MERNDA RECREATION RESERVE,15042,2021,7,32,48,47,134,109.3000002,162.6999969,166.9000015,298.6000061,737.5000047,415.9999998,198.3999996,105.4999999,271.9999989,991.8999982
80791,WANDIN NORTH RESERVE,12766,2021,335,268,388,999,1990,165.8999977,230,327.8000031,374.9000015,1098.600002,393.8000011,183.7999999,99.69999999,261.5000002,938.8000012
903257,WETLANDS GOLF N GAMES,85978,2021,1278,827,105,556,2766,130.2000008,190.9000015,192.7999992,336.9000015,850.800003,403.7000006,196.3999991,109.9000004,273.5999998,983.5999999
1140423,HIGHLANDER PARK,168,2021,33,19,20,11,83,150.000001,130.6999989,163.4999962,281.2999954,725.4999915,412.1999994,200.1999993,105.4,270.0999987,987.8999974
72645,TOWN PARK,35193,2021,280,201,17,561,1059,145.3000031,204.2000046,260.5999985,282.2000046,892.3000108,404.9000017,192.2000004,107.1000002,272.8999992,977.1000015
985830,C H SULLIVAN MEMORIAL PARK,50210,2021,5113,2550,823,546,9032,134.5999975,185.2000008,156.6000023,316,792.4000006,419.2999989,203.2000007,114.3000006,280.7999995,1017.6
70213,COLE RESERVE,25020,2021,2223,1495,364,5778,9860,130.0000019,141.5,135.7999992,283.0999985,690.3999996,417.5,206.3000001,114.7000002,280.4000001,1018.9
80816,WARRANDYTE RESERVE,17647,2021,1120,335,281,3306,5042,133.3999977,174.2000008,200.7000008,266.5999985,774.8999978,410.500001,198.2000006,109.4999999,272.3999984,990.5999999
77655,CAMBERWELL SPORTS OVAL,14784,2021,3171,1973,159,1357,6660,115.5999994,177.7000008,154.1000023,287.5,734.9000025,412.9000012,201.1000003,114.6999999,283.5000003,1012.200002
999289,ST JAMES PARK,16099,2021,2869,2031,488,1510,6898,129.199996,167.7000008,135.0999985,288.3999939,720.3999892,420.2999991,207.0000001,119.7999995,289.7999996,1036.899998
70352,DE CHENE RESERVE,13930,2021,32,100,18,2,152,134.1000032,170.6000023,141.6000023,296.5999985,742.9000063,418.0999996,205.4000003,115.8,284.9999988,1024.299999
70831,GREENSBOROUGH WAR MEMORIAL PARK,14197,2021,1493,608,306,321,2728,125.8000031,181.4000015,169.5999985,297.8000031,774.6000062,419.1,200.2999997,110.8000004,274.8999993,1005.099999
634358,PATULLOS LANE OVAL RESERVE,13738,2021,0,0,0,0,0,131.1000023,123.1000004,156.2999992,289.2000046,699.7000065,415.2,201.4000002,106.8000002,272.5999973,995.9999977
72001,QUEENS PARK,15786,2021,14,17,8,2,41,204.2071944,242.3369235,280.6095206,362.4152167,1089.568855,404.9628176,188.3571209,100.6503369,261.6842574,955.6545328
71996,QUAMBEE RESERVE,40673,2021,640,261,163,122,1186,149,178.3999939,220.4999962,294,841.8999901,401.3999999,192.6,106.9000003,270.7999986,971.6999988
70094,CENTRAL PARK,10079,2021,1336,323,18,152,1829,125.8000031,181.4000015,169.5999985,297.8000031,774.6000062,419.1,200.2999997,110.8000004,274.8999993,1005.099999
77667,WATTLE PARK GOLF COURSE,170412,2021,5558,6294,467,10843,23162,118.1000013,179.3000031,173.8999977,304.6999969,775.999999,408.4000013,198.4999987,111.0000003,277.4000004,995.3000007
70748,GLEN WAVERLEY NORTH RESERVE,8084,2021,33,33,20,20,106,130.0000019,187.7000008,184.9000053,305.9000015,808.5000095,405.8000013,195.4999986,108.7000004,273.2999986,983.2999989
75602,HOTHLYN DRIVE RESERVE,13921,2021,540,705,208,22,1475,131.1000023,123.1000004,156.2999992,289.2000046,699.7000065,415.2,201.4000002,106.8000002,272.5999973,995.9999977
72519,SURREY PARK,34771,2021,6346,11389,2708,11430,31873,121.2165717,181.8047296,173.976479,304.776476,781.7742563,409.4707249,198.6720795,111.0764805,277.3808803,996.6001652
1009731,POULTER RESERVE,8151,2021,8,2,26,9,45,125.8000031,181.4000015,169.5999985,297.8000031,774.6000062,419.1,200.2999997,110.8000004,274.8999993,1005.099999
70861,H E PARKER RESERVE,33157,2021,168,223,191,30,612,143.500001,193.8000031,212.0999985,292.2999954,841.699998,404.0999999,194.4999993,109.9000004,273.7999989,982.2999985
72072,RIESCHIECKS RESERVE,35905,2021,661,193,130,598,1582,141.9000015,192.4999962,187.5000038,286.0999985,808,409.200001,196.2999997,108.9000004,274.0999992,988.5000003
995163,T W BLAKE PARK,48173,2021,1056,756,621,182,2615,134.3512884,177.9376131,149.1386443,306.3499763,767.7775221,418.7030906,204.294333,115.0461361,282.8891794,1020.932739
1009822,YULONG RESERVE,23256,2021,3145,1260,336,170,4911,126.8000031,166.1000023,156.1000023,317.9000015,766.9000092,418.4999991,201.5000004,111.7000006,277.3999984,1009.099999
1176083,MARKHAM RESERVE,10476,2021,0,0,0,0,0,118.1000013,179.3000031,173.8999977,304.6999969,775.999999,408.4000013,198.4999987,111.0000003,277.4000004,995.3000007
76844,ALPHINGTON PARK,17877,2021,1272,956,43,2647,4918,124.2000027,183.3000031,153.2000008,303.0999985,763.8000051,416.1999996,202.6999998,115.5999999,283.1999994,1017.699999
910957,GEMBROOK RECREATION RESERVE,16478,2021,35,26,21,11,93,183.6000023,263.5999985,420.9000015,436.9000015,1305.000004,374.1000008,176.6000002,97.10000017,250.3,898.1000012
75907,WESTMEADOWS RESERVE,7028,2021,6,456,1357,58,1877,137.3924823,132.0596875,139.0728443,261.2989643,669.8239784,416.6811396,207.3806226,113.7020742,278.1832146,1015.947051
635291,H P ZWAR RESERVE,12218,2021,665,305,52,26,1048,134.1000032,170.6000023,141.6000023,296.5999985,742.9000063,418.0999996,205.4000003,115.8,284.9999988,1024.299999
1267712,PRESTON CITY OVAL,15253,2021,29,36,30,4,99,134.1000032,170.6000023,141.6000023,296.5999985,742.9000063,418.0999996,205.4000003,115.8,284.9999988,1024.299999
80910,WILLOWBROOK RESERVE,17015,2021,813,1154,254,1499,3720,130.3077933,131.7665297,132.3301729,260.3217695,654.7262654,417.7560576,207.966942,115.6564713,281.2125297,1022.592001
69704,BALLY-SHANNASSY PARK,15084,2021,2625,2699,316,242,5882,130.0000019,187.7000008,184.9000053,305.9000015,808.5000095,405.8000013,195.4999986,108.7000004,273.2999986,983.2999989
80723,VERMONT RESERVE,12487,2021,2671,1241,396,1826,6134,145.0000038,189.3000031,196.8000031,304.4999924,835.6000024,405.3000003,195.8999993,109.4000004,273.4999999,984.0999999
1009807,GREENSBOROUGH PARK,9533,2021,843,327,153,66,1389,125.8000031,181.4000015,169.5999985,297.8000031,774.6000062,419.1,200.2999997,110.8000004,274.8999993,1005.099999
1009811,YALLAMBIE PARK,6516,2021,1472,643,135,216,2466,130.9633621,190.3077822,170.0335625,302.4115501,793.7162569,419.1394156,200.6153198,111.5094698,275.727714,1006.991919
982744,FERNY CREEK RECREATION RESERVE,8229,2021,155,120,83,31,389,218.1709771,325.9434621,310.8963651,411.5786228,1266.589427,372.4030543,172.748081,95.05419009,249.0564859,889.2618113
70965,HIGHFIELD PARK,29607,2021,2043,612,44,1475,4174,118.1000013,179.3000031,173.8999977,304.6999969,775.999999,408.4000013,198.4999987,111.0000003,277.4000004,995.3000007
72344,SILCOCK RESERVE,21522,2021,290,757,59,138,1244,145.3000031,204.2000046,260.5999985,282.2000046,892.3000108,404.9000017,192.2000004,107.1000002,272.8999992,977.1000015
988851,GLEN PARK,8996,2021,57,69,31,136,293,145.6877039,197.956638,214.0105924,294.7356381,852.3905724,403.7791369,194.1426745,109.5499679,273.4426741,980.9144534
80982,YARRAMBAT PARK PUBLIC GOLF COURSE,906528,2021,128,93,56,13,290,110.6256677,165.1062158,183.2415754,285.2816349,744.2550938,414.6471124,197.6208583,106.9762664,271.4698249,990.714062
71981,PROGRESS RESERVE,28880,2021,2606,1851,1393,134,5984,131.9999981,127.4999981,146.6999969,286.3999939,692.599987,417.0999988,203.7999998,111.1999999,276.7000006,1008.799999
69850,BLACKS WALK RESERVE,7788,2021,138,122,5,21,286,133.4682131,189.0989418,185.6577654,300.1293633,808.3542836,406.7909188,195.733156,108.7582897,273.5331559,984.8155204
69636,ARDRIE PARK,4372,2021,1465,832,62,695,3054,106.7999997,163.9000015,145.6999969,270.3999939,686.799992,411.600001,200.2999994,112.0000002,280.8000005,1004.700001
988015,MCDONALD RESERVE,12748,2021,836,516,24,2050,3426,133.499999,158.9999962,132.9000015,268.5999908,693.9999875,420.3000004,207.7000001,118.7,286.5999999,1033.3
628691,HURSTBRIDGE MEMORIAL PARK,13849,2021,1382,589,123,80,2174,119.500001,172,202.8000031,276.1999969,770.500001,414.000001,196.4999998,106.6000001,270.2999981,987.399999
980891,HIGHGATE RECREATION RESERVE,42830,2021,19613,9335,3629,2028,34605,142.8901396,127.8410074,160.7914785,284.2718459,715.7944714,413.3285491,200.6514195,105.9266565,271.040456,990.9470811
69566,ALLARD PARK,15683,2021,74,104,90,36,304,134.1000032,170.6000023,141.6000023,296.5999985,742.9000063,418.0999996,205.4000003,115.8,284.9999988,1024.299999
72545,TALLY HO RESERVE,19953,2021,1231,895,204,540,2870,130.0000019,187.7000008,184.9000053,305.9000015,808.5000095,405.8000013,195.4999986,108.7000004,273.2999986,983.2999989
69928,BRIDGES RESERVE,21143,2021,570,490,50,1299,2409,133.499999,158.9999962,132.9000015,268.5999908,693.9999875,420.3000004,207.7000001,118.7,286.5999999,1033.3
69959,BRUNSWICK PARK,16998,2021,4498,1244,146,530,6418,133.499999,158.9999962,132.9000015,268.5999908,693.9999875,420.3000004,207.7000001,118.7,286.5999999,1033.3
72295,SEWELL RESERVE,16429,2021,2160,1133,57,135,3485,130.0000019,141.5,135.7999992,283.0999985,690.3999996,417.5,206.3000001,114.7000002,280.4000001,1018.9
71103,JORDAN RESERVE,14199,2021,1538,1218,448,768,3972,124.5999975,175,179.0000038,316.0999985,794.6999998,408.5000014,197.6999989,109.7000004,276.5000002,992.4000009
72293,SETH RAISTRICK RESERVE,13254,2021,8,27,5,0,40,130.0000019,141.5,135.7999992,283.0999985,690.3999996,417.5,206.3000001,114.7000002,280.4000001,1018.9
72057,RESEARCH PARK,8907,2021,405,162,53,23,643,124.5999975,170.2000008,210.8000031,272.1000061,777.7000075,409.6999991,196.0000002,105.9000004,269.0000002,980.5999999
71057,J C DONATH RESERVE,93267,2021,121,68,59,35,283,130.4999971,154.1999969,146.6000023,306.7999954,738.0999917,418.9999994,203.8000003,113.8000003,279.8999997,1016.5
1002576,REDLEAP RECREATION RESERVE,13562,2021,968,581,109,1320,2978,118.6000013,148.6999969,153.2000046,308.1999969,728.6999997,418.6999986,200.9000003,107.8999998,275.5000008,1003
70950,HERMONS SADDLE RESERVE,10059,2021,25,12,118,42,197,188.0000057,296.7999954,364.4000015,420.0999985,1269.300001,374.6,175.599999,96.40000015,250.8999976,897.4999968
999249,JOHN GARDINER RESERVE,21372,2021,0,0,0,0,0,115.5999994,177.7000008,154.1000023,287.5,734.9000025,412.9000012,201.1000003,114.6999999,283.5000003,1012.200002
76945,KILORAN RESERVE,22582,2021,359,1111,142,130,1742,145.3000031,204.2000046,260.5999985,282.2000046,892.3000108,404.9000017,192.2000004,107.1000002,272.8999992,977.1000015
71125,KALORAMA MEMORIAL RESERVE,11194,2021,55,157,269,130,611,162.5,230.9000015,333.7000046,366,1093.100006,391.8000007,182.3999992,99.00000006,260.3999994,933.5999994
1010712,EPPING RECREATION RESERVE,36240,2021,23,61,92,50,226,121.0383007,135.1369605,143.8277942,302.4090385,702.4120939,418.3952124,202.7287244,109.7287241,276.7191502,1007.571811
71915,PINKS RESERVE,32357,2021,546,1577,399,576,3098,145.3000031,204.2000046,260.5999985,282.2000046,892.3000108,404.9000017,192.2000004,107.1000002,272.8999992,977.1000015
986488,WALLACE RESERVE,29960,2021,781,602,178,180,1741,130.0000019,141.5,135.7999992,283.0999985,690.3999996,417.5,206.3000001,114.7000002,280.4000001,1018.9
982731,RYDERS FLAT RESERVE,16662,2021,7,4,1,0,12,127.6999998,187.2999992,204.5,290.9000015,810.4000005,415.6000009,197.6999994,105.9000002,269.699999,988.8999995
69593,ANDERSON RESERVE,15235,2021,2451,1579,68,3,4101,128.7000027,131.7000008,130.7999992,260.1000061,651.3000088,417.9999982,208.1000006,116.0999998,281.8999989,1024.099998
999355,FAIRVIEW PARK,8800,2021,38,69,77,123,307,116.4596133,174.7884059,151.1606762,285.8639605,728.2726559,413.9814507,202.3200971,115.8091788,285.246957,1017.357684
1210634,JOHN PASCOE FAWKNER RESERVE,31631,2021,5551,3048,645,272,9516,128.7000027,131.7000008,130.7999992,260.1000061,651.3000088,417.9999982,208.1000006,116.0999998,281.8999989,1024.099998
71406,MAIN STREET RESERVE,8260,2021,21,66,82,55,224,126.8493348,144.4229305,144.208189,304.1983738,719.6788281,418.706268,203.590192,112.3313421,278.7250737,1013.352876
999261,DEEPDENE PARK,9886,2021,1066,634,163,595,2458,124.2000027,183.3000031,153.2000008,303.0999985,763.8000051,416.1999996,202.6999998,115.5999999,283.1999994,1017.699999
70619,FLEMING PARK,17373,2021,5373,1575,96,339,7383,134.0214986,169.082256,140.461693,292.9364738,736.5019214,418.3878481,205.7009326,116.1794364,285.2093431,1025.47756
71848,PARK AVENUE RESERVE,7200,2021,102,150,81,33,366,134.4000015,192.3999939,174.3000031,305.0999908,806.1999893,414.0000019,199.3999999,111.4000004,277.3,1002.100002
70404,DONCASTER RESERVE,12485,2021,498,328,122,292,1240,141.9000015,192.4999962,187.5000038,286.0999985,808,409.200001,196.2999997,108.9000004,274.0999992,988.5000003
1153795,SIR ROBERT MENZIES RESERVE,9169,2021,2302,1044,72,1330,4748,115.5999994,177.7000008,154.1000023,287.5,734.9000025,412.9000012,201.1000003,114.6999999,283.5000003,1012.200002
72025,RAEBURN RESERVE,15545,2021,0,0,30,88,118,133.499999,158.9999962,132.9000015,268.5999908,693.9999875,420.3000004,207.7000001,118.7,286.5999999,1033.3
71308,LAURA DOUGLAS RESERVE,13932,2021,59,35,11,14,119,131.9999981,127.4999981,146.6999969,286.3999939,692.599987,417.0999988,203.7999998,111.1999999,276.7000006,1008.799999
71450,MAYFIELD PARK,11815,2021,8,107,106,7,228,124.5999975,175,179.0000038,316.0999985,794.6999998,408.5000014,197.6999989,109.7000004,276.5000002,992.4000009
71064,JACK GINIFER RESERVE,12068,2021,1952,748,77,112,2889,128.7000027,131.7000008,130.7999992,260.1000061,651.3000088,417.9999982,208.1000006,116.0999998,281.8999989,1024.099998
1316484,MCDONELL PARK,23041,2021,469,476,221,1144,2310,134.1000032,170.6000023,141.6000023,296.5999985,742.9000063,418.0999996,205.4000003,115.8,284.9999988,1024.299999
642039,WATERVIEW RECREATION RESERVE,36265,2021,0,0,0,0,0,109.3000002,162.6999969,166.9000015,298.6000061,737.5000047,415.9999998,198.3999996,105.4999999,271.9999989,991.8999982
1010757,CROYDON PARK,15654,2021,1967,1172,418,350,3907,145.3000031,204.2000046,260.5999985,282.2000046,892.3000108,404.9000017,192.2000004,107.1000002,272.8999992,977.1000015
71628,MORTON PARK,27638,2021,698,333,282,647,1960,141.9000015,192.4999962,187.5000038,286.0999985,808,409.200001,196.2999997,108.9000004,274.0999992,988.5000003
69735,ESTHER PARK,19229,2021,647,523,262,1594,3026,145.3000031,204.2000046,260.5999985,282.2000046,892.3000108,404.9000017,192.2000004,107.1000002,272.8999992,977.1000015
80739,VICTORIA PARK,26337,2021,11,16,16,11,54,124.2000027,183.3000031,153.2000008,303.0999985,763.8000051,416.1999996,202.6999998,115.5999999,283.1999994,1017.699999
1010695,C B SMITH RESERVE,15287,2021,27,2628,884,5,3544,130.0000019,141.5,135.7999992,283.0999985,690.3999996,417.5,206.3000001,114.7000002,280.4000001,1018.9
635713,R G C COOK RESERVE,15820,2021,110,31,12,312,465,121.8000021,130.8999977,140.9000053,300.5999985,694.2000036,418.3000001,203.3000003,110.3000001,277.1000009,1009.000001
72517,SURPELLS COMMUNITY RESERVE,21069,2021,503,472,22,1059,2056,131.9000015,184.9999962,184.1000023,276.8000031,777.8000031,414.7999997,199.1000006,111.4000004,274.2999989,999.5999996
70941,HENDERSON PARK,2526,2021,0,3,4,3,10,134.1000032,170.6000023,141.6000023,296.5999985,742.9000063,418.0999996,205.4000003,115.8,284.9999988,1024.299999
629909,CRISPE PARK,17125,2021,3605,1245,140,287,5277,130.4999971,154.1999969,146.6000023,306.7999954,738.0999917,418.9999994,203.8000003,113.8000003,279.8999997,1016.5
70053,CARLSON AVENUE RESERVE,14283,2021,20840,552,392,20341,42125,123.8924706,173.6937938,182.1022398,317.3517803,797.0402845,406.2685669,196.3937938,109.0468978,274.3774162,986.0866747
1009808,A K LINES RESERVE,18447,2021,1219,350,68,134,1771,125.8000031,181.4000015,169.5999985,297.8000031,774.6000062,419.1,200.2999997,110.8000004,274.8999993,1005.099999
1307236,OLINDA RECREATION RESERVE,12933,2021,339,731,44,321,1435,212.0000057,309.4000015,373,410.1999969,1304.600004,372.5999989,169.3999997,92.10000056,248.3999994,882.4999986
71058,J E MOORE PARK,26661,2021,56,66,52,19,193,130.4999971,154.1999969,146.6000023,306.7999954,738.0999917,418.9999994,203.8000003,113.8000003,279.8999997,1016.5
69793,BELMONT PARK,4582,2021,324,472,31,520,1347,145.3000031,204.2000046,260.5999985,282.2000046,892.3000108,404.9000017,192.2000004,107.1000002,272.8999992,977.1000015
72284,SEDDON RESERVE,12660,2021,737,158,53,2123,3071,134.5999975,185.2000008,156.6000023,316,792.4000006,419.2999989,203.2000007,114.3000006,280.7999995,1017.6
1246400,RINGWOOD NORTH RESERVE,17352,2021,2251,1210,177,18,3656,149,178.3999939,220.4999962,294,841.8999901,401.3999999,192.6,106.9000003,270.7999986,971.6999988
71304,LARPENT RESERVE,15058,2021,2,1,26,27,56,130.0000019,187.7000008,184.9000053,305.9000015,808.5000095,405.8000013,195.4999986,108.7000004,273.2999986,983.2999989
1155908,PA/450 GRAND BOULEVARD CRAIGIEBURN 3064,6351,2021,611,396,81,33,1121,144.9000006,130,170.8000031,283.6000061,729.3000098,412.8999993,197.6999998,102.9999999,266.3999989,979.9999979
1010408,BARNGEONG RESERVE,49395,2021,0,0,8,24,32,144.8064381,201.2386148,258.8848615,282.3480736,887.277988,405.4305838,192.4838001,107.0506437,272.7889471,977.7539747
903055,THOMASTOWN EAST RECREATION RESERVE,32297,2021,165,35,27,482,709,126.8000031,166.1000023,156.1000023,317.9000015,766.9000092,418.4999991,201.5000004,111.7000006,277.3999984,1009.099999
982775,WOORI YALLOCK RESERVE,14670,2021,2810,1411,75,515,4811,178.6000023,258.6000061,370.5999985,391.6999969,1199.500004,393.3000018,184.6999997,100.2999997,259.1999997,937.5000009
902907,HUSKISSON RECREATION RESERVE,13415,2021,239,736,598,322,1895,121.8000021,130.8999977,140.9000053,300.5999985,694.2000036,418.3000001,203.3000003,110.3000001,277.1000009,1009.000001
990802,ESSEX HEIGHTS RESERVE,12808,2021,1277,948,601,930,3756,118.1000013,179.3000031,173.8999977,304.6999969,775.999999,408.4000013,198.4999987,111.0000003,277.4000004,995.3000007
70730,GIBB RESERVE,17276,2021,911,405,59,20,1395,131.9999981,127.4999981,146.6999969,286.3999939,692.599987,417.0999988,203.7999998,111.1999999,276.7000006,1008.799999
1140246,ARENA RECREATION RESERVE,36308,2021,7317,3133,450,356,11256,150.000001,130.6999989,163.4999962,281.2999954,725.4999915,412.1999994,200.1999993,105.4,270.0999987,987.8999974
1009773,SHELLEY PARK,14495,2021,1909,798,116,26,2849,134.5999975,185.2000008,156.6000023,316,792.4000006,419.2999989,203.2000007,114.3000006,280.7999995,1017.6
72353,SIMPSON PARK,16103,2021,286,282,16,20,604,149.1365654,187.6646132,196.3190073,273.7162733,806.8364592,404.4342075,194.8418091,108.1494114,271.9608133,979.3862413
70475,EAST RINGWOOD RESERVE,24410,2021,895,324,376,319,1914,149,178.3999939,220.4999962,294,841.8999901,401.3999999,192.6,106.9000003,270.7999986,971.6999988
999307,STRADBROKE PARK,29293,2021,132,119,98,111,460,124.2000027,183.3000031,153.2000008,303.0999985,763.8000051,416.1999996,202.6999998,115.5999999,283.1999994,1017.699999
69883,BORONIA GROVE RESERVE,11473,2021,0,0,0,0,0,141.9000015,192.4999962,187.5000038,286.0999985,808,409.200001,196.2999997,108.9000004,274.0999992,988.5000003
